Customer_ID,Gender,Customer Type,Age,Income,Number of Orders,Revenue,Postal Code,Satisfaction
78333,0,0,24,196.784,2,22.1382,90004,0
28139,0,0,62,231.92,5,5.798,77041,1
80036,1,0,21,29.7,3,8.019,94109,1
120019,0,0,44,13.592,2,14.2716,80219,1
67846,0,0,50,70.88,2,33.3136,80219,1
113638,0,0,37,114.288,1,12.8574,80219,1
4868,1,0,54,36.624,8,24.416,80219,1
84982,1,0,52,242.352,8,363.528,80219,0
52012,1,0,36,49.616,2,4.9616,80219,0
104212,1,0,16,508.704,6,0,80219,1
71367,0,0,43,57.36,6,14.34,77340,0
116303,0,0,20,906.68,5,68.001,77340,1
88371,1,0,54,719.952,6,71.9952,77340,1
121851,1,0,50,755.944,7,66.1451,77340,0
32694,0,0,85,11.98,5,19.168,77036,1
16646,1,0,34,0.898,1,1.5715,10024,1
120149,0,0,28,21.204,3,11.6622,10024,0
115699,1,1,10,34.74,3,17.37,10024,1
62856,0,0,41,833.94,6,216.8244,10024,0
92085,0,1,43,12.96,3,4.536,19134,1
38260,1,0,49,25.92,4,12.4416,19134,1
71759,0,0,53,349.965,7,216.9783,47201,0
43351,0,1,30,22.32,5,5.301,47201,1
116826,1,0,45,158.28,6,72.8088,11561,0
18115,0,1,18,497.94,3,224.073,11561,1
19873,0,1,45,533.94,3,154.8426,11561,0
19657,0,0,23,167.94,3,82.2906,17602,1
70452,1,0,41,31.68,6,9.8208,60610,0
57225,0,0,29,170.786,1,0,80219,1
69051,0,0,56,198.744,4,0,98103,0
44592,1,0,58,63.824,2,13.5626,98103,1
30147,0,0,61,435.168,4,59.8356,77070,1
5802,0,0,61,48.58,1,7.7728,77070,1
55501,0,0,49,47.976,3,8.3958,90045,1
24678,1,0,41,20.736,4,7.2576,90045,0
97952,0,0,54,26.46,9,11.907,90045,0
14095,0,1,24,49.12,4,23.0864,23602,0
37260,1,0,43,15,3,7.2,23602,0
117196,1,0,20,194.7,5,9.735,23602,1
70085,1,0,54,591.32,4,112.3508,90036,0
17512,1,1,21,2.84,1,0.8804,90036,1
125144,0,0,23,221.96,2,4.4392,98115,0
48969,1,0,44,236,4,40.12,98115,0
124956,0,0,58,41.94,2,15.0984,68104,0
23111,1,0,24,52.792,1,4.6193,7960,1
107111,0,0,51,563.94,3,112.788,7960,1
103231,1,0,35,2625.12,8,735.0336,19143,1
125788,0,0,58,17.94,3,4.485,10024,0
106785,1,0,64,422.856,3,15.8571,22153,1
13923,0,0,43,127.764,2,2.8392,22153,0
13910,1,0,61,3499.93,7,909.9818,22153,0
13417,1,1,30,14.4,5,6.624,22153,1
35313,0,1,26,122.97,3,60.2553,22153,1
101418,0,1,22,9.32,4,2.7028,95661,1
77474,0,0,26,122.94,3,59.0112,61107,1
124036,1,0,18,17.31,3,5.193,19134,1
59014,0,0,24,128.744,7,12.8744,19134,0
29738,1,0,60,58.248,9,11.6496,19134,0
19596,0,0,56,71.246,2,19.3382,19134,1
54766,0,0,72,7.872,3,0.5904,48234,1
68944,0,0,50,887.271,3,63.3765,48234,1
64454,0,0,53,146.86,7,70.4928,90004,1
114691,1,0,60,36.56,4,18.28,97477,0
109170,1,1,22,225.576,3,22.5576,97477,0
28760,1,0,25,5.248,2,0.4592,97477,1
64827,0,0,30,38.256,3,4.782,97477,1
65786,1,0,52,40.24,5,13.078,97477,0
27771,0,1,20,29.925,5,21.945,97477,1
110105,0,1,37,148.704,6,46.47,2908,0
92445,1,0,39,55.92,10,16.776,60623,0
128195,0,0,63,12.96,2,6.2208,60623,1
88159,0,0,55,25.176,3,33.3582,60623,0
114204,1,0,49,5.584,2,1.6752,75220,0
29090,1,0,68,1297.368,9,97.3026,94122,1
73155,0,0,49,264.32,2,19.824,94122,1
64778,1,0,38,25.92,4,12.4416,92553,0
114502,0,1,33,22.96,7,6.6584,67846,1
43634,1,0,42,19.44,3,9.3312,67846,1
121698,1,1,30,9.54,2,4.293,67846,1
111262,1,0,51,5.81,1,1.8011,10035,0
57714,0,0,39,5.76,2,1.728,32839,0
111806,0,0,51,14.91,3,4.6221,13601,0
114885,1,0,22,6.642,9,4.428,13601,1
126016,1,0,55,18.54,2,8.7138,90032,0
113179,1,0,43,679.96,5,220.987,90032,1
62907,1,0,16,189.576,1,9.4788,90004,1
38475,1,1,35,71.96,5,7.196,90004,1
35443,1,0,50,539.92,5,47.243,90004,0
17711,1,0,9,725.344,4,54.4008,19711,1
79702,1,0,29,7.44,3,2.604,48234,1
269,0,0,55,39.48,1,11.0544,48234,0
36458,0,0,46,850.5,5,245.7,85023,0
115844,0,0,59,75.33,9,19.5858,85023,1
31236,0,0,51,325.632,6,28.4928,85023,1
52134,1,0,57,23.344,2,1.459,78521,0
43895,0,0,85,16.52,5,5.369,78521,0
53529,1,0,52,335.72,5,113.3055,78521,0
44544,1,0,69,251.944,7,88.1804,40214,1
51419,1,0,59,127.302,7,9.093,40214,1
26866,1,0,40,1207.84,8,314.0384,40214,0
37705,1,0,61,12.53,1,5.8891,40214,1
73536,1,0,59,34.58,1,10.0282,40214,0
48943,0,0,38,300.98,1,87.2842,19711,0
91220,1,0,64,258.75,3,77.625,19711,1
44658,0,1,35,59.52,3,15.4752,19711,1
107206,1,0,63,57.96,7,27.2412,19711,1
7884,0,0,41,441.96,2,101.6508,81001,0
39900,0,1,36,68.04,6,33.3396,81001,1
62702,1,0,32,703.71,6,938.28,81001,0
2738,1,0,42,17.904,4,14.92,81001,0
128322,1,1,33,11.976,4,9.1816,90036,1
110861,1,0,39,67.96,5,0.8495,27834,0
60835,1,0,36,892.224,3,89.2224,94110,1
47190,1,1,20,1299.99,2,571.9956,94110,1
68181,1,0,22,4.544,2,1.6472,43302,1
90954,1,0,49,1352.032,4,84.502,43302,0
17588,1,0,48,1548.99,9,464.697,75081,0
99980,1,0,43,19.872,3,6.7068,75081,1
89937,0,0,63,119.448,3,13.4379,35810,1
120419,1,0,54,118.16,2,25.109,89115,0
62062,1,0,55,19.56,4,5.4768,89115,1
15880,0,0,28,80.96,4,29.1456,90049,1
29726,0,0,47,25.92,4,12.4416,90049,1
84186,1,1,18,106.96,2,31.0184,44107,1
93906,1,0,66,187.76,4,76.9816,68025,1
28165,0,1,37,76.776,4,53.7432,77340,1
113866,0,1,44,53.9,5,25.872,77340,1
49339,1,1,39,76.728,3,53.7096,90036,0
84716,0,0,49,10.43,7,18.2525,28806,1
12391,1,1,36,99.2,5,25.792,71111,1
38664,0,0,20,15.92,5,2.786,2908,1
35254,1,0,57,129.92,4,10.3936,2908,0
126611,1,0,9,30.4,1,13.984,2908,1
120066,0,1,24,5399.91,9,2591.9568,2149,0
83771,1,0,59,119.1,3,34.539,2149,1
57968,0,0,38,40.08,6,19.2384,2149,1
13053,1,0,50,59.94,3,28.1718,2149,1
83178,0,0,23,259.98,2,88.3932,2149,0
99874,0,0,59,170.98,1,32.4862,2149,0
26461,1,0,10,38.97,3,4.6764,2149,1
123239,0,0,65,154.9,5,69.705,91730,1
20492,1,0,37,446.068,4,0,28205,1
8896,0,1,23,152.94,3,41.2938,2908,1
120084,1,0,51,23.472,3,4.9878,2908,1
115077,0,0,54,195.64,4,91.9508,2908,0
56058,1,0,20,14.94,3,7.0218,2908,1
18208,1,0,30,1687.8,4,742.632,2908,0
104880,1,0,68,341.96,2,78.6508,48640,1
62479,1,0,44,605.88,6,151.47,48640,0
67460,1,0,22,186.732,1,41.496,14609,1
34677,1,0,30,3812.97,3,1906.485,14609,0
68245,0,0,38,26.424,9,9.5787,49201,0
64308,1,0,48,625.99,1,187.797,49201,1
56940,1,1,39,1568.61,9,329.4081,49201,1
23926,1,0,37,17.3,1,8.304,23434,1
105418,1,1,42,160,8,62.4,23434,1
101999,0,0,47,179.94,3,50.3832,23434,1
84334,0,0,37,872.94,3,157.1292,94513,0
11282,0,0,67,12.96,2,6.2208,94513,1
126671,0,0,29,88.8,6,44.4,98103,0
20902,1,0,51,319.968,4,35.9964,77036,0
5260,0,1,22,167.888,7,14.6902,77036,1
4916,1,0,30,163.96,5,59.4355,1841,1
77640,0,1,21,5.232,4,8.1096,1841,1
127782,0,0,53,1199.98,2,467.9922,1841,1
13851,1,1,26,73.85,1,2.2155,1841,0
123729,0,0,59,25.71,3,6.6846,1841,1
116150,1,0,9,17.28,6,8.1216,48234,1
89867,0,0,32,526.582,2,52.6582,48234,0
6145,1,1,21,11.56,2,5.6644,48234,0
51333,0,0,43,209.97,3,58.7916,48234,0
25560,1,0,18,447.84,4,98.5248,48234,0
37577,0,0,75,479.97,3,163.1898,84057,1
122446,0,1,25,8.64,3,2.5056,19120,1
83237,0,0,43,11.68,2,4.2048,19120,0
126268,1,1,17,40.776,3,0.5097,85204,1
50677,0,0,44,13.698,3,9.5886,28314,1
129820,0,0,35,87.8,5,32.925,28314,0
64829,1,0,40,77.952,3,15.5904,28314,0
87517,0,0,15,147.184,2,29.4368,90032,1
120885,0,0,49,47.952,3,16.1838,19140,0
13619,0,0,40,250.26,6,72.5754,80906,0
11279,1,0,69,40.776,3,0.5097,80906,1
94453,1,0,51,29.6,5,9.25,90032,0
123556,1,1,30,1.938,2,1.3566,10009,1
43246,0,0,48,159.96,4,51.1872,10009,1
1381,1,1,26,59.52,3,15.4752,10009,1
17222,0,0,22,17.48,2,8.2156,94109,0
90108,1,0,45,13.168,2,4.6088,78745,0
26394,0,1,46,40.74,3,12.222,44105,1
16300,0,0,56,179.886,1,2.5698,44105,1
80059,0,0,59,286.256,1,17.891,44105,0
44251,0,1,32,24.224,2,4.8448,10009,1
26363,0,1,28,331.536,3,82.884,79907,1
99292,0,1,21,17.52,3,6.3072,32303,0
46889,1,0,26,17.856,4,4.2408,98103,1
123034,1,0,43,431.976,3,75.5958,75220,0
118565,1,0,39,291.136,4,25.4744,77070,0
121342,1,0,51,114.848,4,35.89,45503,0
36930,1,0,45,10.688,2,3.7408,98103,0
1985,1,0,23,15.232,4,5.5216,98105,1
23347,1,0,54,12.42,3,5.2164,10024,0
59770,0,1,19,19.44,3,9.3312,28205,1
40901,0,0,19,70.368,4,26.388,21215,1
108556,1,1,24,12.672,9,1.4256,94110,0
48720,1,0,58,89.95,5,43.176,94110,0
52846,1,0,64,6.58,2,3.0268,85705,0
8116,0,0,53,94.99,1,28.497,90036,0
127240,1,0,68,35.12,2,13.17,6708,1
12905,1,0,35,25.92,4,12.4416,6708,1
62218,0,0,12,7.96,2,3.7412,6708,1
80097,0,1,22,566.97,3,153.0819,60610,1
88262,1,0,54,9.84,3,2.8536,11561,0
97672,1,1,24,25.488,2,4.779,22204,1
39796,1,0,62,7.56,6,0.3024,22204,1
70047,1,0,33,60.84,3,19.4688,22204,1
87058,1,0,24,450.04,2,58.5052,22204,0
39840,1,1,57,34.6,2,16.608,22204,0
83104,1,0,28,467.97,3,140.391,28540,1
9586,1,0,36,33.02,2,15.8496,43229,1
77366,0,0,46,17.088,2,1.068,28205,1
114325,1,0,58,3.008,2,0.3384,28205,1
69877,1,0,56,268.24,7,93.884,14215,0
34635,0,1,34,431.16,5,107.79,14215,1
24402,1,0,70,43.6,4,12.208,77041,1
56553,1,0,44,154.95,3,30.99,38109,0
47683,0,0,24,15.552,3,5.4432,75023,1
6138,1,0,56,42.208,2,13.7176,97301,0
77772,0,0,7,10.368,2,3.6288,31907,1
79253,0,0,47,2.224,1,0.556,21044,1
18251,0,0,52,74.52,9,35.0244,21044,1
60819,1,0,33,17.52,3,5.256,21044,1
66589,1,0,58,1779.9,5,373.779,97206,1
34416,1,0,30,219.9,5,59.373,32303,1
125573,0,0,11,7.152,3,0.7152,92503,1
97829,0,1,24,26.72,5,9.352,92503,1
69825,0,0,40,1039.728,2,90.9762,43130,1
82050,1,0,56,45.96,2,13.788,43130,0
7783,1,0,52,456.588,2,304.392,43130,0
84242,1,0,27,4499.985,5,6599.978,94109,1
57858,0,0,29,59.976,3,11.9952,92553,1
117082,0,0,41,6.12,3,2.8764,92553,0
91593,1,0,57,10.98,1,2.9646,92553,1
84600,0,1,23,7.86,3,3.6156,92553,1
44666,1,0,56,51.45,3,13.8915,23320,0
124440,0,0,11,37.056,3,13.896,23320,1
103987,0,0,60,203.92,4,55.0584,60623,0
88255,1,0,30,29.56,4,7.9812,28205,0
68667,1,1,24,8.568,3,14.5656,28205,1
87920,0,1,57,45.248,2,3.9592,28205,1
64919,0,0,49,876.3,10,292.1,10009,0
45050,0,1,34,185.376,2,34.758,60653,1
27271,0,0,45,25.06,2,11.7782,60653,0
119557,1,0,68,2.89,1,4.7685,60653,1
119913,0,0,33,7.896,3,2.4675,60653,0
92840,0,0,32,22.608,3,10.1736,19120,1
51575,0,0,39,30.528,8,9.54,60623,1
42613,0,1,22,4.842,3,3.3894,75217,1
81663,1,0,38,1.8,5,2.88,89115,1
59694,0,0,32,39.984,2,1.4994,89115,1
54163,0,0,67,32.4,5,15.876,79109,1
55132,1,1,49,97.88,2,48.94,6457,0
97399,0,1,27,307.168,4,30.7168,10035,1
65807,0,1,41,26.9,5,13.181,10035,1
45924,1,1,36,47.01,3,22.0947,10035,1
77509,1,1,28,469.99,1,136.2971,19120,0
105184,0,0,9,207.846,3,2.3094,93727,1
101668,0,0,50,324.744,3,77.1267,37064,0
58098,0,0,47,40.48,2,14.5728,37064,1
30978,0,0,40,12,4,4.2,37064,1
95969,0,0,60,720.064,4,63.0056,37064,0
21724,0,0,59,25.424,1,4.767,37064,0
74643,0,0,42,2.816,2,0.3168,27604,0
50968,1,0,34,3.204,2,2.5632,27604,1
44410,0,0,56,30.828,7,24.6624,27604,0
81860,1,0,44,47.616,3,5.952,20735,1
56408,1,1,23,108.784,2,10.8784,20735,0
95952,0,1,27,4.77,1,2.1465,20735,1
25414,1,0,41,7.98,3,2.0748,20735,1
54148,0,0,29,550.431,3,47.1798,90049,1
73449,1,0,47,10.56,6,4.6464,90049,1
39799,1,0,35,1497.666,2,140.9568,89031,0
17066,0,0,56,17.52,2,3.504,89031,0
110674,1,0,43,113.22,3,29.4372,89031,1
74573,1,0,22,35.88,6,17.5812,94109,0
120089,0,0,55,4535.976,3,1644.2913,2920,0
25394,0,1,39,11.84,8,5.6832,38301,1
42682,1,0,58,592.74,6,160.0398,19711,0
26666,0,0,37,111.672,9,6.9795,19711,0
84603,0,0,50,8.64,3,2.5056,90036,0
81199,1,0,20,149.97,3,52.4895,13440,0
78649,1,0,40,232.88,5,17.466,60610,0
63909,1,1,35,90.882,1,15.147,60610,1
99647,0,0,29,508.768,4,38.1576,92105,1
34861,0,0,58,9.912,3,3.2214,92105,0
15879,0,0,30,63.936,3,6.3936,92105,0
100038,0,1,39,59.52,3,15.4752,92105,1
2422,0,0,13,311.976,3,38.997,77036,1
18832,1,0,35,50.352,3,17.6232,33407,1
95221,1,0,41,19.136,2,1.9136,90045,1
40484,0,0,65,13.12,5,2.132,90045,1
65587,0,1,20,241.568,2,15.098,98103,1
42756,0,1,37,479.92,2,41.993,98103,1
33921,1,0,38,307.136,4,11.5176,98103,1
18328,0,1,23,12.6,2,5.796,50315,0
10282,1,0,60,159.98,2,57.5928,50315,0
19113,0,0,25,6.12,3,2.8764,10024,0
111802,1,1,37,1184.72,4,106.6248,22204,1
65438,0,0,40,45.96,2,13.788,22204,1
107000,1,0,24,58.05,3,26.703,78577,1
81639,1,1,17,71.28,11,34.2144,22204,1
66288,0,0,9,124.404,4,21.3264,22204,1
2922,0,0,41,154.9,5,69.705,77070,0
27686,0,0,40,1871.88,12,561.564,75061,1
19810,0,0,27,16.192,2,6.8816,75061,0
77311,1,0,50,18.936,3,3.7872,75061,0
71773,0,0,56,12.672,3,3.168,60653,0
28608,0,0,34,5.04,2,1.764,60653,0
31874,0,0,33,8.448,2,2.9568,90049,0
43067,0,0,33,20.388,2,53.0088,39401,0
7390,1,0,42,9.96,2,4.8804,39401,0
11809,1,0,68,320.64,4,89.7792,10024,1
58320,1,0,29,52,4,23.4,10024,1
11238,1,0,48,25.584,2,8.9544,10024,1
55777,0,0,54,464,5,134.56,10024,1
116339,1,0,52,235.95,3,77.8635,44221,1
108922,0,0,57,39.96,4,17.982,98103,1
98852,1,0,52,18.528,4,12.352,98103,0
69210,0,1,25,17.9,2,3.401,85204,1
43384,0,0,16,81.96,2,0,85204,1
119461,1,0,60,272.736,3,64.7748,85204,0
126742,0,1,35,18.496,4,6.7048,85204,1
108029,0,0,46,441.92,2,49.716,84106,0
33515,0,0,46,127.764,6,191.646,90045,0
20782,0,1,27,166.44,3,79.8912,28540,1
72531,0,0,35,13.38,2,6.1548,44107,1
41771,1,0,18,24,2,2.7,92630,1
65042,1,0,18,24.448,4,8.8624,92630,1
62349,0,0,54,6.16,2,2.9568,92630,0
88905,1,0,34,915.136,4,102.9528,92630,0
123324,0,0,44,8.56,2,3.852,97206,1
64553,0,1,25,97.82,2,45.9754,97206,1
26708,0,0,37,31.104,6,11.2752,28205,1
3396,0,1,68,11.176,1,0.8382,60505,1
24612,0,0,17,5.04,2,1.764,19140,1
83955,0,0,38,242.176,4,302.72,80229,0
10583,1,0,30,337.176,2,118.0116,80229,0
17981,0,0,45,13.344,6,1.0008,80229,1
96857,0,1,14,76.752,6,10.5534,80229,1
2437,0,0,37,102.336,8,14.0712,80229,1
16007,0,0,25,10.32,2,3.741,80229,1
15097,1,0,40,47.32,7,5.915,80229,0
107628,1,0,61,23.376,3,7.0128,80229,0
51742,0,0,53,16.72,5,3.344,95616,0
16579,1,0,76,16.192,1,4.6552,72701,0
129536,0,0,26,32.4,5,15.552,72701,1
120801,0,1,30,19.89,9,5.3703,72701,1
93801,1,0,54,399.98,2,171.9914,72701,1
47856,0,0,53,343.85,5,137.54,10011,0
835,1,0,34,106.32,3,49.9704,26003,1
52163,1,0,54,13.92,3,4.35,26003,0
125596,0,1,24,82.4,5,40.376,26003,0
62007,1,1,42,6.24,2,3.0576,38109,0
51521,0,0,37,447.84,8,219.4416,38109,0
76942,0,0,39,272.048,7,30.6054,38109,0
10985,1,0,36,1614.582,6,1237.8462,38109,1
25298,1,0,56,24.32,5,9.12,38109,0
95295,1,0,32,1.584,2,0.4752,38109,1
60569,0,1,45,31.984,1,0,38109,1
22606,1,0,57,14.76,5,4.797,77036,1
111600,0,0,59,423.648,2,47.6604,75217,1
72623,0,0,18,76.64,2,26.824,75217,1
75528,1,0,65,4.464,1,1.674,94122,1
127521,1,1,17,3.96,10,6.93,95037,0
28649,0,0,33,715.64,2,178.91,95037,1
50278,1,1,30,268.704,3,6.7176,95037,1
83534,0,0,51,21.92,8,5.9184,95037,0
30135,1,0,24,48.72,3,7.308,60174,1
109765,1,0,14,205.666,2,12.098,44105,0
109432,1,0,47,30.344,2,31.8612,10024,0
70882,0,0,58,25.696,2,1.9272,10024,1
84373,1,1,23,3404.5,5,1668.205,19140,1
116774,1,0,51,101.34,3,8.1072,75043,1
106867,1,0,17,344.372,4,93.4724,92024,1
107411,1,0,54,30.384,1,3.798,6708,1
701,1,1,18,22.848,2,7.4256,6708,1
61726,0,1,24,38.62,2,10.8136,21044,1
78188,1,0,49,59.98,2,10.7964,33021,0
105721,1,0,61,174.3,3,81.921,33021,1
53724,1,0,49,383.96,5,38.396,22153,1
105069,1,0,23,15.57,3,11.418,22153,1
11107,0,0,37,22.32,4,10.7136,10035,1
105481,1,0,28,103.6,7,51.8,10035,0
15980,0,0,10,2.97,3,1.3365,10035,1
98946,0,0,44,569.99,1,170.997,75217,0
54707,0,0,57,50.97,3,9.1746,10024,0
12138,1,0,34,298.116,6,4.2588,97206,1
1879,0,0,34,59.52,3,17.856,97206,1
71883,1,0,28,230.28,3,23.028,94513,1
112327,1,0,42,105.52,5,34.294,94513,1
79622,1,1,34,23.36,2,11.68,94513,1
126986,0,0,25,71.976,3,8.997,94513,0
22359,0,0,44,8.56,2,3.852,94513,1
1053,0,0,20,13.92,3,4.872,94513,0
58626,1,0,60,2518.29,9,654.7554,94513,1
55015,1,0,38,540.57,3,140.5482,92037,0
79153,1,0,26,221.056,8,77.3696,92037,1
124356,0,0,30,81.424,2,9.1602,75081,0
120061,1,1,43,134.8,10,35.048,75081,1
1535,1,0,34,39.582,9,59.373,75081,0
5343,1,0,58,44.688,7,5.0274,75081,0
69018,1,1,22,31.744,2,2.3808,75081,1
47877,0,0,38,40.98,5,65.568,79907,1
61919,1,0,27,3.168,3,5.0688,79907,0
121797,1,1,26,18.84,5,3.5325,79907,1
111082,1,0,60,362.25,6,0,79907,1
97775,1,0,46,63.552,6,34.9536,10035,0
117501,1,0,38,129.552,3,22.6716,10035,1
102096,1,1,34,5.984,2,2.244,2151,1
25362,1,0,25,861.76,4,249.9104,2151,0
19786,1,0,56,66.96,4,2.6784,95928,1
62999,0,0,35,6.24,2,3.0576,95928,1
28263,0,0,16,435.168,4,59.8356,95928,0
45632,0,0,51,14.9,5,6.854,95928,1
117860,0,0,39,15.8,4,4.108,95928,1
97979,1,0,67,72.9,5,26.973,95928,1
90279,1,0,27,206.352,3,5.1588,33023,1
112146,1,0,49,7.992,1,2.6973,33023,1
79864,1,0,36,81.36,5,19.323,33023,0
110544,0,0,52,20.232,8,16.1856,33023,1
106411,1,0,28,389.056,4,48.632,33023,1
29163,0,0,16,20.736,4,7.2576,90049,0
102480,0,0,46,41.472,8,14.5152,80219,1
109601,0,0,18,33.36,4,16.68,80219,1
53482,0,0,39,90.882,3,190.8522,80219,1
33666,0,0,62,15.992,1,2.9985,19134,1
9978,0,0,19,120.784,1,13.5882,19134,1
103340,0,0,27,519.792,4,112.6216,19134,1
52189,1,1,40,31.176,3,5.4558,19134,1
18651,1,0,23,10.368,2,3.6288,19134,1
37604,1,0,39,2.724,2,1.9068,19134,1
112411,0,0,40,254.352,3,0,19134,0
100733,1,0,33,3.762,3,2.7588,39212,1
94370,0,0,51,10.272,3,3.21,39212,0
5930,1,0,26,659.97,3,197.991,90045,1
126374,0,0,31,113.73,3,32.9817,77095,1
47871,0,0,66,5.104,1,1.6588,7011,1
81967,0,0,44,16.448,2,5.5512,7011,1
30939,0,1,24,81.92,4,22.1184,60623,1
83564,1,0,65,254.9,5,76.47,60623,0
123649,0,0,48,15.12,5,4.914,98115,0
36822,0,0,33,7.872,3,0.8856,11561,0
25465,1,0,28,8.32,5,2.808,53081,0
116424,1,0,52,89.95,5,43.176,53081,1
18050,0,1,34,25.2,4,11.592,53081,1
10664,1,1,24,37.59,3,17.6673,53081,0
84571,0,0,54,14.97,1,4.1916,33433,0
123117,0,0,39,1.98,2,0.891,33433,0
123883,1,1,42,39.936,4,26.624,80013,1
46898,1,0,56,18.464,2,2.308,80013,1
10051,0,0,51,4.896,3,3.4272,80013,1
106549,0,0,30,145.764,6,247.7988,92037,0
72112,0,0,76,9.612,6,7.3692,92037,1
110405,1,0,59,199.75,5,87.89,98105,1
122416,0,0,46,1673.184,12,20.9148,98105,0
70549,0,0,30,12.18,7,3.8976,52001,0
89152,0,1,29,57.68,4,19.0344,90032,0
30883,1,0,38,263.96,4,76.5484,90032,1
116825,1,0,45,299.94,6,128.9742,1852,0
28597,0,0,44,25.76,7,0.5152,1852,0
30150,1,0,14,271.9,2,78.851,1852,1
128969,1,0,50,45.84,3,15.5856,98270,1
80975,1,0,40,9.82,2,3.2406,73120,0
16042,0,0,64,93.36,12,0.9336,73120,1
4511,1,0,36,541.24,4,5.4124,73120,1
100661,0,0,54,106.32,3,49.9704,19134,0
27526,0,0,10,1323.9,5,383.931,80013,1
33593,1,0,44,126.624,6,41.1528,10009,0
75022,0,0,45,125.944,7,15.743,10009,1
38757,0,1,27,663.92,5,207.475,10009,1
57783,0,0,35,120,8,13.2,10009,1
129372,1,0,53,3.29,1,1.4805,43130,0
126787,0,0,60,18.84,3,6.0288,43130,0
104125,1,0,44,60.672,6,12.8928,95351,0
101248,1,0,67,30.816,9,2.6964,63116,1
29235,0,0,16,52.792,1,4.6193,63116,0
37898,1,0,43,83.9,10,20.975,75217,0
18466,0,0,38,11.76,2,5.7624,75217,0
72821,0,0,43,4.992,3,12.9792,75217,0
128899,0,0,66,87.92,5,29.673,75217,1
58403,1,0,24,657.93,5,93.99,10035,0
6366,1,0,53,1.044,1,1.827,10035,1
1285,1,0,25,210.68,2,50.5632,10035,1
116257,0,0,43,78.8,1,1.576,10035,1
84137,1,0,13,19.99,1,6.7966,78207,1
92664,0,0,10,772.68,4,108.1752,79109,0
26364,0,0,46,106.08,6,9.282,79109,0
116571,1,0,44,23.076,3,10.9611,77041,0
80553,1,0,45,25.92,5,9.072,77041,0
16657,0,1,25,47.952,3,16.1838,77041,1
127348,1,0,68,0.984,2,1.476,77041,0
104434,0,0,23,75.384,9,20.7306,1841,0
66577,0,0,48,4.608,2,1.6704,31907,1
45796,1,0,52,37.68,6,16.956,90032,1
65746,0,0,13,41.91,3,10.8966,98115,1
6150,1,1,26,435.999,3,5.1294,98115,1
101800,0,0,37,388.704,6,38.8704,98115,0
76208,0,0,31,572.58,6,34.3548,2138,0
52378,1,0,14,33.18,2,11.613,2138,1
24700,1,0,46,63.88,4,24.9132,84106,0
70668,0,0,54,26.72,1,11.7568,10035,0
46597,0,0,25,295.056,9,106.9578,44221,1
91333,0,0,37,393.25,5,129.7725,28403,1
37182,1,0,63,2.214,3,1.476,10035,1
58486,0,0,59,16.272,3,5.2884,19140,0
29517,1,0,18,706.86,7,197.9208,19140,1
5681,1,0,39,5.97,5,4.577,19140,0
114695,1,0,48,21.184,1,4.7664,10009,0
41104,1,0,39,41.376,6,3.1032,19134,0
13091,1,0,59,17.94,3,4.485,90049,0
68297,1,0,24,2.655,1,1.8585,90049,0
88514,1,0,50,892.35,5,267.705,90049,1
32739,0,0,58,307.666,2,28.9568,90049,1
41046,1,0,54,728.82,9,29.1528,90049,1
48493,0,0,25,41.36,5,13.959,90049,0
563,0,0,29,43.176,3,15.1116,11561,1
19753,1,0,35,4.16,2,1.7472,11561,0
1061,0,0,67,61.4,5,28.858,14609,1
114021,0,0,34,24.448,2,8.8624,14609,1
94521,1,0,44,263.96,4,71.2692,14609,0
38838,1,0,32,359.97,3,100.7916,14609,0
110670,0,0,40,12.96,2,6.2208,14609,1
92984,1,0,39,116.82,3,5.841,94109,0
3838,0,0,53,276.784,2,89.9548,94109,1
96150,1,0,54,239.97,3,86.3892,77340,0
117772,1,0,42,16.02,6,6.0876,77340,0
112684,1,0,39,454.56,5,107.958,77340,0
76202,1,0,54,141.42,5,187.3815,77340,0
19096,1,0,31,310.744,4,26.6352,77340,0
86401,0,0,57,12.736,4,2.2288,77340,0
22047,0,0,33,6.47,5,9.705,77340,1
68183,0,0,35,13.748,14,22.6842,30344,1
36576,0,0,48,15.224,2,38.8212,30344,1
94958,1,0,34,27.42,3,9.3228,30344,1
7993,0,0,60,165.98,1,74.691,10009,0
80910,1,0,50,75,3,18,97477,0
97493,0,0,9,134.272,8,46.9952,97477,1
53841,0,0,45,146.544,6,47.6268,97477,1
32342,0,0,48,131.904,3,47.8152,97477,0
100469,1,0,52,203.88,5,20.388,97477,0
1292,0,0,21,14.301,7,10.4874,22204,1
88618,1,0,47,718.64,10,161.694,28403,1
51252,1,0,39,61.1,5,18.33,85364,0
71311,0,0,31,28.08,3,5.265,92404,0
20999,1,0,34,10.496,4,1.1808,21215,0
52607,0,0,43,39.92,2,12.974,98103,1
114491,1,0,48,77.58,9,20.1708,94110,1
84538,1,1,8,269.36,7,70.0336,10035,1
2967,0,0,44,5.76,2,2.8224,98115,1
77678,1,0,55,109.9,5,32.97,98115,0
59484,1,0,66,23.88,3,10.5072,98115,1
18361,1,0,34,26.2,4,12.052,98115,0
4077,1,1,23,12.96,2,6.2208,87105,1
86376,1,0,38,234.95,5,32.893,87105,1
120151,0,1,29,118.25,5,34.2925,90045,1
49950,0,1,21,4.28,1,1.926,90045,1
